gameDate,player1Odds,player2Odds,playersNames,score,tournamentName
17 Jul 2016,1.22,1.22,Wright P. - Cullen J.,10:5,World Matchplay 2016 Results & Historical Odds
17 Jul 2016,1.14,1.14,Anderson G. - Norris A.,10:1,World Matchplay 2016 Results & Historical Odds
17 Jul 2016,1.19,1.19,Lewis A. - Webster M.,10:6,World Matchplay 2016 Results & Historical Odds
17 Jul 2016,1.25,4.12,Wade J. - King M.,5:10,World Matchplay 2016 Results & Historical Odds
17 Jul 2016,1.74,1.74,White I. - Gurney D.,10:2,World Matchplay 2016 Results & Historical Odds
17 Jul 2016,1.55,1.55,Jenkins T. - Pipe J.,10:7,World Matchplay 2016 Results & Historical Odds
17 Jul 2016,1.55,2.52,Huybrechts K. - Price G.,8:10,World Matchplay 2016 Results & Historical Odds
17 Jul 2016,1.94,1.89,Bunting S. - Suljovic M.,8:10,World Matchplay 2016 Results & Historical Odds
16 Jul 2016,1.47,1.47,Chisnall D. - van de Pas B.,10:7,World Matchplay 2016 Results & Historical Odds
16 Jul 2016,1.05,1.05,van Gerwen M. - Caven J.,10:0,World Matchplay 2016 Results & Historical Odds
16 Jul 2016,1.45,1.45,Thornton R. - Payne J.,10:7,World Matchplay 2016 Results & Historical Odds
16 Jul 2016,2.23,1.67,Van der Voort V. - Anderson K.,4:10,World Matchplay 2016 Results & Historical Odds
14 Jun 2015,1.80,1.80,Taylor P./Lewis A. - Wright P./Anderson G.,4:3,World Cup (Doubles) 2015 Results & Historical Odds
14 Jun 2015,2.10,2.10,Wright P./Anderson G. - van Gerwen M./van Barneveld R.,4:1,World Cup (Doubles) 2015 Results & Historical Odds
19 May 2016,1.29,1.29,van Gerwen M. - Taylor P.,11:3,Premier League 2016 Results & Historical Odds
19 May 2016,1.73,1.73,Taylor P. - Anderson G.,10:7,Premier League 2016 Results & Historical Odds
19 May 2016,1.17,1.17,van Gerwen M. - Lewis A.,10:4,Premier League 2016 Results & Historical Odds
12 May 2016,3.07,1.37,Taylor P. - van Gerwen M.,5:7,Premier League 2016 Results & Historical Odds
12 May 2016,2.62,2.62,Lewis A. - Anderson G.,7:2,Premier League 2016 Results & Historical Odds
12 May 2016,1.63,,Wright P. - van Barneveld R.,6:6,Premier League 2016 Results & Historical Odds
12 May 2016,3.29,1.33,Thornton R. - Wade J.,3:7,Premier League 2016 Results & Historical Odds
05 May 2016,2.73,1.40,Lewis A. - Taylor P.,2:7,Premier League 2016 Results & Historical Odds
05 May 2016,1.12,1.12,van Gerwen M. - van Barneveld R.,7:2,Premier League 2016 Results & Historical Odds
05 May 2016,1.13,1.13,Anderson G. - Thornton R.,7:1,Premier League 2016 Results & Historical Odds
05 May 2016,2.23,1.64,Wade J. - Wright P.,1:7,Premier League 2016 Results & Historical Odds
28 Apr 2016,3.23,,Wright P. - Anderson G.,6:6,Premier League 2016 Results & Historical Odds
28 Apr 2016,5.13,1.12,Wade J. - van Gerwen M.,1:7,Premier League 2016 Results & Historical Odds
28 Apr 2016,1.24,1.24,Lewis A. - Thornton R.,7:2,Premier League 2016 Results & Historical Odds
28 Apr 2016,3.22,1.34,van Barneveld R. - Anderson G.,5:7,Premier League 2016 Results & Historical Odds
28 Apr 2016,3.61,3.61,Wright P. - Taylor P.,7:4,Premier League 2016 Results & Historical Odds
21 Apr 2016,3.94,1.23,Lewis A. - van Gerwen M.,5:7,Premier League 2016 Results & Historical Odds
21 Apr 2016,1.09,1.09,Taylor P. - Thornton R.,7:2,Premier League 2016 Results & Historical Odds
21 Apr 2016,1.32,,Anderson G. - Wade J.,6:6,Premier League 2016 Results & Historical Odds
21 Apr 2016,2.46,2.46,van Barneveld R. - Lewis A.,7:4,Premier League 2016 Results & Historical Odds
21 Apr 2016,1.14,1.14,van Gerwen M. - Wright P.,7:2,Premier League 2016 Results & Historical Odds
14 Apr 2016,1.69,1.69,van Barneveld R. - Thornton R.,7:4,Premier League 2016 Results & Historical Odds
14 Apr 2016,1.31,,van Gerwen M. - Anderson G.,6:6,Premier League 2016 Results & Historical Odds
14 Apr 2016,2.10,1.72,Wade J. - Lewis A.,5:7,Premier League 2016 Results & Historical Odds
14 Apr 2016,3.78,1.26,van Barneveld R. - Taylor P.,5:7,Premier League 2016 Results & Historical Odds
14 Apr 2016,3.75,3.75,Thornton R. - Wright P.,7:2,Premier League 2016 Results & Historical Odds
07 Apr 2016,1.31,1.31,Taylor P. - Wade J.,7:4,Premier League 2016 Results & Historical Odds
07 Apr 2016,1.85,,Lewis A. - Wright P.,6:6,Premier League 2016 Results & Historical Odds
07 Apr 2016,9.57,1.07,Thornton R. - van Gerwen M.,5:7,Premier League 2016 Results & Historical Odds
07 Apr 2016,1.95,1.82,Anderson G. - Taylor P.,3:7,Premier League 2016 Results & Historical Odds
07 Apr 2016,1.83,1.83,Wade J. - van Barneveld R.,7:4,Premier League 2016 Results & Historical Odds
31 Mar 2016,6.00,,van Barneveld R. - van Gerwen M.,6:6,Premier League 2016 Results & Historical Odds
31 Mar 2016,3.48,1.27,Thornton R. - Lewis A.,4:7,Premier League 2016 Results & Historical Odds
31 Mar 2016,2.45,1.50,Chisnall D. - Wright P.,5:7,Premier League 2016 Results & Historical Odds
31 Mar 2016,5.82,1.15,Smith M. - Taylor P.,5:7,Premier League 2016 Results & Historical Odds
31 Mar 2016,3.39,,Wade J. - Anderson G.,6:6,Premier League 2016 Results & Historical Odds
24 Mar 2016,1.03,,van Gerwen M. - Thornton R.,6:6,Premier League 2016 Results & Historical Odds
24 Mar 2016,1.36,,Taylor P. - Wright P.,6:6,Premier League 2016 Results & Historical Odds
24 Mar 2016,1.56,1.56,Lewis A. - van Barneveld R.,7:5,Premier League 2016 Results & Historical Odds
24 Mar 2016,1.29,1.29,Anderson G. - Chisnall D.,7:4,Premier League 2016 Results & Historical Odds
24 Mar 2016,1.51,2.53,Smith M. - Thornton R.,5:7,Premier League 2016 Results & Historical Odds
17 Mar 2016,1.54,1.54,Anderson G. - Wright P.,7:5,Premier League 2016 Results & Historical Odds
17 Mar 2016,2.10,2.10,van Barneveld R. - Chisnall D.,7:4,Premier League 2016 Results & Historical Odds
17 Mar 2016,1.31,,van Gerwen M. - Taylor P.,6:6,Premier League 2016 Results & Historical Odds
17 Mar 2016,1.28,1.28,Wade J. - Thornton R.,7:4,Premier League 2016 Results & Historical Odds
17 Mar 2016,1.56,1.56,Anderson G. - Lewis A.,7:4,Premier League 2016 Results & Historical Odds
10 Mar 2016,6.50,1.10,Chisnall D. - van Gerwen M.,2:7,Premier League 2016 Results & Historical Odds
10 Mar 2016,8.50,1.06,Thornton R. - Taylor P.,0:7,Premier League 2016 Results & Historical Odds
10 Mar 2016,2.03,1.76,van Barneveld R. - Wade J.,5:7,Premier League 2016 Results & Historical Odds
10 Mar 2016,1.83,1.93,Wright P. - Lewis A.,3:7,Premier League 2016 Results & Historical Odds
06 Jun 2010,1.52,1.52,Anderson G. - Hamilton A.,10:6,UK Open 2010 Results & Historical Odds
06 Jun 2010,6.85,6.85,Ayres T. - Wade J.,10:9,UK Open 2010 Results & Historical Odds
03 Jan 2016,2.83,1.45,Lewis A. - Anderson G.,5:7,PDC World Championship 2016 Results & Historical Odds
06 Jun 2010,1.43,2.68,Newton W. - Ovens D.,3:10,UK Open 2010 Results & Historical Odds
02 Jan 2016,1.26,1.26,Anderson G. - Klaasen J.,6:0,PDC World Championship 2016 Results & Historical Odds
06 Jun 2010,1.06,1.06,Taylor P. - Lewis A.,10:2,UK Open 2010 Results & Historical Odds
02 Jan 2016,2.52,1.55,van Barneveld R. - Lewis A.,3:6,PDC World Championship 2016 Results & Historical Odds
05 Jun 2010,1.48,1.48,Anderson G. - Nicholson P.,9:7,UK Open 2010 Results & Historical Odds
01 Jan 2016,1.70,1.70,Lewis A. - Wright P.,5:2,PDC World Championship 2016 Results & Historical Odds
05 Jun 2010,2.03,1.72,Atwood W. - Heydon N.,6:9,UK Open 2010 Results & Historical Odds
01 Jan 2016,1.87,1.87,van Barneveld R. - Smith M.,5:4,PDC World Championship 2016 Results & Historical Odds
05 Jun 2010,1.96,1.96,Jones W. - Klaasen J.,9:6,UK Open 2010 Results & Historical Odds
01 Jan 2016,1.38,1.38,Anderson G. - Wade J.,5:1,PDC World Championship 2016 Results & Historical Odds
05 Jun 2010,3.10,1.35,Maish S. - Newton W.,1:9,UK Open 2010 Results & Historical Odds
01 Jan 2016,3.21,1.36,Norris A. - Klaasen J.,4:5,PDC World Championship 2016 Results & Historical Odds
05 Jun 2010,1.28,1.28,McDine K. - Warwick P.,9:8,UK Open 2010 Results & Historical Odds
30 Dec 2015,1.25,4.04,Taylor P. - Klaasen J.,3:4,PDC World Championship 2016 Results & Historical Odds
29 Nov 2015,1.28,1.28,van Gerwen M. - Lewis A.,11:6,Players Championship Finals 2015 Results & Historical Odds
05 Jun 2010,4.39,1.20,O'Connor W. - Wade J.,3:9,UK Open 2010 Results & Historical Odds
30 Dec 2015,2.14,2.14,Norris A. - Webster M.,4:1,PDC World Championship 2016 Results & Historical Odds
29 Nov 2015,1.06,1.06,van Gerwen M. - Gurney D.,11:2,Players Championship Finals 2015 Results & Historical Odds
05 Jun 2010,1.59,1.59,Ovens D. - Smith D.,9:7,UK Open 2010 Results & Historical Odds
30 Dec 2015,1.76,1.76,Wright P. - Chisnall D.,4:3,PDC World Championship 2016 Results & Historical Odds
29 Nov 2015,3.09,1.39,Suljovic M. - Lewis A.,1:11,Players Championship Finals 2015 Results & Historical Odds
05 Jun 2010,10.02,1.04,Painter K. - Taylor P.,0:9,UK Open 2010 Results & Historical Odds
29 Dec 2015,1.13,6.41,van Gerwen M. - van Barneveld R.,3:4,PDC World Championship 2016 Results & Historical Odds
29 Nov 2015,2.24,2.24,Gurney D. - van de Pas B.,10:5,Players Championship Finals 2015 Results & Historical Odds
05 Jun 2010,3.33,1.31,Roy A. - Hamilton A.,6:9,UK Open 2010 Results & Historical Odds
29 Dec 2015,1.15,1.15,Anderson G. - Van der Voort V.,4:0,PDC World Championship 2016 Results & Historical Odds
29 Nov 2015,1.19,1.19,van Gerwen M. - Chisnall D.,10:7,Players Championship Finals 2015 Results & Historical Odds
05 Jun 2010,2.38,1.53,Scholten R. - Tabern A.,5:9,UK Open 2010 Results & Historical Odds
29 Dec 2015,1.15,1.15,Lewis A. - Suljovic M.,4:0,PDC World Championship 2016 Results & Historical Odds
29 Nov 2015,1.33,1.33,Lewis A. - Whitlock S.,10:7,Players Championship Finals 2015 Results & Historical Odds
15 Nov 2015,1.31,1.31,van Gerwen M. - Taylor P.,16:13,Grand Slam 2015 Results & Historical Odds
05 Jun 2010,2.42,2.42,Smith A. - Caven J.,9:5,UK Open 2010 Results & Historical Odds
29 Dec 2015,1.14,1.14,Wade J. - Caven J.,4:1,PDC World Championship 2016 Results & Historical Odds
29 Nov 2015,2.00,2.00,Suljovic M. - White I.,10:6,Players Championship Finals 2015 Results & Historical Odds
15 Nov 2015,4.08,1.25,van Barneveld R. - Taylor P.,12:16,Grand Slam 2015 Results & Historical Odds
05 Jun 2010,4.86,1.15,Smith M. - King M.,6:9,UK Open 2010 Results & Historical Odds
29 Dec 2015,1.26,1.26,Smith M. - van de Pas B.,4:0,PDC World Championship 2016 Results & Historical Odds
28 Nov 2015,1.08,1.08,van Gerwen M. - Van der Voort V.,10:6,Players Championship Finals 2015 Results & Historical Odds
15 Nov 2015,1.12,1.12,van Gerwen M. - Smith M.,16:6,Grand Slam 2015 Results & Historical Odds
05 Jun 2010,1.22,4.06,Walsh M. - Ayres T.,7:9,UK Open 2010 Results & Historical Odds
29 Dec 2015,2.73,1.46,King M. - Klaasen J.,2:4,PDC World Championship 2016 Results & Historical Odds
28 Nov 2015,5.87,5.87,Gurney D. - Anderson G.,10:4,Players Championship Finals 2015 Results & Historical Odds
14 Nov 2015,1.13,1.13,van Gerwen M. - Huybrechts K.,16:4,Grand Slam 2015 Results & Historical Odds
05 Jun 2010,1.26,1.26,Whitlock S. - Thornton R.,9:4,UK Open 2010 Results & Historical Odds
28 Dec 2015,1.07,1.07,Taylor P. - Painter K.,4:1,PDC World Championship 2016 Results & Historical Odds
28 Nov 2015,1.30,3.56,Wright P. - Whitlock S.,9:10,Players Championship Finals 2015 Results & Historical Odds
14 Nov 2015,2.28,2.28,Smith M. - Lewis A.,16:11,Grand Slam 2015 Results & Historical Odds
04 Jun 2010,1.53,1.53,Ayres T. - Fisher P.,9:3,UK Open 2010 Results & Historical Odds
28 Dec 2015,1.10,1.10,Wright P. - Huybrechts R.,4:0,PDC World Championship 2016 Results & Historical Odds
28 Nov 2015,1.54,1.54,White I. - Price G.,10:9,Players Championship Finals 2015 Results & Historical Odds
13 Nov 2015,3.94,1.25,Thornton R. - Taylor P.,7:16,Grand Slam 2015 Results & Historical Odds
04 Jun 2010,1.66,2.13,Bates B. - Roy A.,8:9,UK Open 2010 Results & Historical Odds
28 Dec 2015,1.11,1.11,Lewis A. - Gilding A.,4:0,PDC World Championship 2016 Results & Historical Odds
28 Nov 2015,1.27,1.27,Chisnall D. - Lewis J.,10:8,Players Championship Finals 2015 Results & Historical Odds
13 Nov 2015,2.68,1.49,Webster M. - van Barneveld R.,12:16,Grand Slam 2015 Results & Historical Odds
04 Jun 2010,1.38,1.38,Baxter R. - Thompson C.,9:4,UK Open 2010 Results & Historical Odds
28 Dec 2015,2.98,1.40,Pallett D. - Suljovic M.,3:4,PDC World Championship 2016 Results & Historical Odds
28 Nov 2015,1.26,3.95,Wade J. - van de Pas B.,3:10,Players Championship Finals 2015 Results & Historical Odds
12 Nov 2015,2.66,1.49,Adams M. - Huybrechts K.,9:10,Grand Slam 2015 Results & Historical Odds
04 Jun 2010,1.94,1.78,Beaton S. - Caven J.,3:9,UK Open 2010 Results & Historical Odds
28 Dec 2015,2.00,1.82,Jenkins T. - Webster M.,0:4,PDC World Championship 2016 Results & Historical Odds
28 Nov 2015,1.31,1.31,Lewis A. - Norris A.,10:3,Players Championship Finals 2015 Results & Historical Odds
12 Nov 2015,1.99,1.83,Wright P. - Lewis A.,7:10,Grand Slam 2015 Results & Historical Odds
04 Jun 2010,3.02,1.37,Broughton T. - McDine K.,7:8,UK Open 2010 Results & Historical Odds
28 Dec 2015,1.31,1.31,Norris A. - Murnan J.,4:1,PDC World Championship 2016 Results & Historical Odds
28 Nov 2015,1.59,2.39,Smith M. - Suljovic M.,3:10,Players Championship Finals 2015 Results & Historical Odds
12 Nov 2015,1.04,1.04,van Gerwen M. - Beaton S.,10:2,Grand Slam 2015 Results & Historical Odds
04 Jun 2010,1.74,2.16,Clark M. - Smith M.,3:8,UK Open 2010 Results & Historical Odds
27 Dec 2015,1.05,1.05,van Gerwen M. - Webster D.,4:0,PDC World Championship 2016 Results & Historical Odds
27 Nov 2015,1.22,1.22,Wright P. - Beaton S.,6:2,Players Championship Finals 2015 Results & Historical Odds
12 Nov 2015,2.24,2.24,Smith M. - Chisnall D.,10:7,Grand Slam 2015 Results & Historical Odds
04 Jun 2010,1.48,2.54,Dudbridge M. - Heydon N.,7:9,UK Open 2010 Results & Historical Odds
27 Dec 2015,1.07,1.07,Wade J. - Newton W.,4:0,PDC World Championship 2016 Results & Historical Odds
27 Nov 2015,2.26,2.26,White I. - van Barneveld R.,6:5,Players Championship Finals 2015 Results & Historical Odds
11 Nov 2015,1.58,2.41,Wade J. - van Barneveld R.,7:10,Grand Slam 2015 Results & Historical Odds
04 Jun 2010,6.50,1.10,Duo D. - Osborne C.,3:9,UK Open 2010 Results & Historical Odds
27 Dec 2015,1.52,1.52,van Barneveld R. - Bunting S.,4:3,PDC World Championship 2016 Results & Historical Odds
27 Nov 2015,2.12,2.12,Anderson G. - Taylor P.,6:5,Players Championship Finals 2015 Results & Historical Odds
11 Nov 2015,1.12,6.59,Anderson G. - Webster M.,6:10,Grand Slam 2015 Results & Historical Odds
04 Jun 2010,3.31,1.32,Evans S. - Klaasen J.,6:9,UK Open 2010 Results & Historical Odds
27 Dec 2015,1.75,1.75,Van der Voort V. - Anderson K.,4:2,PDC World Championship 2016 Results & Historical Odds
27 Nov 2015,1.09,1.09,van Gerwen M. - Brown K.,6:4,Players Championship Finals 2015 Results & Historical Odds
11 Nov 2015,1.12,1.12,Taylor P. - Jenkins T.,10:6,Grand Slam 2015 Results & Historical Odds
04 Jun 2010,1.33,1.33,Hamilton A. - Dolan B.,9:1,UK Open 2010 Results & Historical Odds
27 Dec 2015,2.63,1.50,van den Bergh D. - van de Pas B.,2:4,PDC World Championship 2016 Results & Historical Odds
27 Nov 2015,1.35,3.20,Thornton R. - Lewis J.,5:6,Players Championship Finals 2015 Results & Historical Odds
11 Nov 2015,1.31,1.31,Thornton R. - Green R.,10:8,Grand Slam 2015 Results & Historical Odds
04 Jun 2010,3.61,1.28,Hardy S. - Tabern A.,8:9,UK Open 2010 Results & Historical Odds
27 Dec 2015,1.17,1.17,Smith M. - Beaton S.,4:2,PDC World Championship 2016 Results & Historical Odds
27 Nov 2015,1.24,1.24,Lewis A. - Henderson J.,6:3,Players Championship Finals 2015 Results & Historical Odds
10 Nov 2015,1.17,1.17,Smith M. - Fordham A.,5:2,Grand Slam 2015 Results & Historical Odds
04 Jun 2010,6.00,1.11,Hine S. - Wade J.,7:9,UK Open 2010 Results & Historical Odds
26 Dec 2015,1.14,1.14,Anderson G. - Gurney D.,4:1,PDC World Championship 2016 Results & Historical Odds
27 Nov 2015,1.50,1.50,Wade J. - Webster M.,6:3,Players Championship Finals 2015 Results & Historical Odds
10 Nov 2015,2.50,1.54,Beaton S. - Adams M.,4:5,Grand Slam 2015 Results & Historical Odds
04 Jun 2010,1.27,1.27,Jones W. - Padgett M.,9:2,UK Open 2010 Results & Historical Odds
26 Dec 2015,1.17,1.17,Chisnall D. - Kist C.,4:1,PDC World Championship 2016 Results & Historical Odds
27 Nov 2015,1.26,1.26,Chisnall D. - Murnan J.,6:0,Players Championship Finals 2015 Results & Historical Odds
10 Nov 2015,1.46,1.46,Wright P. - King M.,5:3,Grand Slam 2015 Results & Historical Odds
04 Jun 2010,1.20,1.20,King M. - Cullen J.,9:5,UK Open 2010 Results & Historical Odds
26 Dec 2015,2.12,1.73,Evans R. - Caven J.,0:4,PDC World Championship 2016 Results & Historical Odds
27 Nov 2015,1.34,3.25,Huybrechts K. - Gurney D.,2:6,Players Championship Finals 2015 Results & Historical Odds
10 Nov 2015,1.06,1.06,van Gerwen M. - West S.,5:3,Grand Slam 2015 Results & Historical Odds
04 Jun 2010,1.15,1.15,Lewis A. - Barnard M.,9:3,UK Open 2010 Results & Historical Odds
23 Dec 2015,1.41,1.41,Klaasen J. - Cullen J.,3:0,PDC World Championship 2016 Results & Historical Odds
27 Nov 2015,1.44,1.44,Smith M. - Caven J.,6:3,Players Championship Finals 2015 Results & Historical Odds
10 Nov 2015,1.14,1.14,Lewis A. - Jones W.,5:3,Grand Slam 2015 Results & Historical Odds
04 Jun 2010,2.43,2.43,Maish S. - Priestley D.,9:8,UK Open 2010 Results & Historical Odds
23 Dec 2015,1.08,1.08,Lewis A. - Dekker J.,3:0,PDC World Championship 2016 Results & Historical Odds
27 Nov 2015,2.13,1.72,Dolan B. - Whitlock S.,2:6,Players Championship Finals 2015 Results & Historical Odds
10 Nov 2015,1.02,1.02,Huybrechts K. - Oosterhuis M.,5:2,Grand Slam 2015 Results & Historical Odds
04 Jun 2010,9.54,1.04,Mardle W. - Taylor P.,2:9,UK Open 2010 Results & Historical Odds
23 Dec 2015,1.60,1.60,van de Pas B. - Hopp M.,3:1,PDC World Championship 2016 Results & Historical Odds
27 Nov 2015,1.72,1.72,Suljovic M. - King M.,6:1,Players Championship Finals 2015 Results & Historical Odds
10 Nov 2015,2.06,2.06,White I. - Klaasen J.,5:1,Grand Slam 2015 Results & Historical Odds
04 Jun 2010,2.10,2.10,Newton W. - Jenkins T.,9:1,UK Open 2010 Results & Historical Odds
23 Dec 2015,2.30,2.30,Gilding A. - Price G.,3:0,PDC World Championship 2016 Results & Historical Odds
27 Nov 2015,2.45,2.45,van de Pas B. - Bunting S.,6:4,Players Championship Finals 2015 Results & Historical Odds
10 Nov 2015,1.27,3.92,Chisnall D. - Mitchell S.,1:5,Grand Slam 2015 Results & Historical Odds
04 Jun 2010,1.53,1.53,Ovens D. - Monk A.,9:5,UK Open 2010 Results & Historical Odds
22 Dec 2015,1.17,1.17,Jenkins T. - Young D.,3:1,PDC World Championship 2016 Results & Historical Odds
27 Nov 2015,1.55,2.47,Klaasen J. - Price G.,4:6,Players Championship Finals 2015 Results & Historical Odds
09 Nov 2015,1.19,1.19,van Barneveld R. - Butler L.,5:3,Grand Slam 2015 Results & Historical Odds
04 Jun 2010,1.14,1.14,Painter K. - Harris M.,9:5,UK Open 2010 Results & Historical Odds
22 Dec 2015,1.18,1.18,Chisnall D. - Rodriguez Row. J.,3:0,PDC World Championship 2016 Results & Historical Odds
27 Nov 2015,1.65,2.26,Jenkins T. - Norris A.,3:6,Players Championship Finals 2015 Results & Historical Odds
09 Nov 2015,1.34,1.34,Wade J. - Brown K.,5:2,Grand Slam 2015 Results & Historical Odds
04 Jun 2010,2.21,1.60,Part J. - Walsh M.,6:9,UK Open 2010 Results & Historical Odds
22 Dec 2015,2.22,2.22,Newton W. - Reyes C.,3:1,PDC World Championship 2016 Results & Historical Odds
27 Nov 2015,2.18,1.70,Pipe J. - Van der Voort V.,1:6,Players Championship Finals 2015 Results & Historical Odds
09 Nov 2015,1.09,1.09,Taylor P. - Rodriguez Row. J.,5:2,Grand Slam 2015 Results & Historical Odds
04 Jun 2010,6.81,1.09,Robinson R. - Whitlock S.,5:9,UK Open 2010 Results & Historical Odds
